timestamp,NO1_price,NO5_price,AT_price,DK1_price,DK2_price,GB_price_epex,SE2_price,SE4_price,NO3_price,BE_price,DE_price,FR_price,CH_price,SE3_price,SE1_price,NO4_price,NL_price,GB_price_n2ex,NO2_price,AT_exaa_auction,DE_exaa_auction
2024-01-20 05:00:00.000000 +00:00,64.45,64.45,65.04,62.59,64.45,66.71,64.45,64.45,64.45,75.1,62.59,70.3,78.95,64.45,64.45,38.75,62.59,67.93,64.45,64.51,65.28
2024-01-20 06:00:00.000000 +00:00,68.55,68.55,69.83,66.9,68.55,73.64,67.48,68.55,67.48,81.6,66.9,75.93,79.04,68.55,67.48,38.15,66.9,74.09,68.55,70.68,67.93
2024-01-20 07:00:00.000000 +00:00,74.82,74.82,77.88,74.82,74.82,78.76,70.84,74.82,70.84,89.92,74.82,84.09,83.43,74.82,70.84,37.16,74.82,75.81,74.82,78.91,71.44
2024-01-20 08:00:00.000000 +00:00,78.85,78.85,81.68,77.9,78.85,84.01,75.08,78.85,75.08,94.94,77.9,88.31,86.57,78.85,75.08,39.94,77.9,83.56,78.85,79.93,74.86
2024-01-20 09:00:00.000000 +00:00,73.57,73.57,75.6,71.8,73.57,85.99,73.57,73.57,73.57,89.64,71.8,82.85,84.44,73.57,73.57,42.58,71.8,81.71,73.57,73.6,69.17
2024-01-20 10:00:00.000000 +00:00,72.51,72.51,72.7,70.77,72.51,82.03,72.51,72.51,72.51,80.3,70.77,76.64,78.96,72.51,72.51,43.3,69.6,76.17,72.51,70.85,67.52
2024-01-20 11:00:00.000000 +00:00,69.75,69.75,69.98,67.73,69.75,78.42,69.75,69.75,69.75,79.06,67.73,74.65,75.04,69.75,69.75,43.87,64.89,77.08,69.75,69.2,65.26
2024-01-20 12:00:00.000000 +00:00,70.79,70.79,69.06,68.78,70.79,75.27,67.48,70.79,67.48,70.51,68.78,69.84,72.59,70.79,67.48,44.09,66.9,75.1,70.79,67.45,64.24
2024-01-20 13:00:00.000000 +00:00,73.39,73.39,73.39,73.39,73.39,73.64,62.86,73.39,62.86,73.42,73.39,73.41,74.35,73.39,62.86,44.09,73.37,73.49,73.39,68.7,67.14
2024-01-20 14:00:00.000000 +00:00,79.11,76.82,79.38,79.11,79.11,76.55,57.33,79.11,57.33,79.17,79.11,79.21,79.03,79.11,57.33,44.09,79.14,75.5,76.82,75.8,72.05
2024-01-20 15:00:00.000000 +00:00,90.05,85.26,87.63,87.8,90.05,77.08,47.74,90.05,47.74,87.89,87.8,87.97,84.09,90.05,47.74,43.85,87.86,80.46,85.26,83.64,80.26
2024-01-20 16:00:00.000000 +00:00,97.27,92.18,94.7,94.93,97.27,88.55,44.91,97.27,44.91,95.0,94.93,95.07,89.21,97.27,44.91,43.82,94.98,90.45,92.18,92.3,90.95
2024-01-20 17:00:00.000000 +00:00,101.11,96.97,99.99,99.87,101.11,93.21,43.87,101.11,43.87,99.91,99.87,99.94,92.29,101.11,43.87,42.58,99.89,100.79,96.97,94.3,93.79
2024-01-20 18:00:00.000000 +00:00,91.57,88.91,92.39,91.57,91.57,90.77,43.04,91.57,43.04,91.65,91.57,91.75,89.06,91.57,43.04,41.47,91.57,95.07,88.91,91.24,89.13
2024-01-20 19:00:00.000000 +00:00,80.0,79.24,85.65,80.0,80.0,82.73,41.7,80.0,41.7,84.5,81.97,83.93,85.78,80.0,41.7,40.14,80.0,83.0,79.24,82.6,81.97
2024-01-20 20:00:00.000000 +00:00,73.39,73.39,76.13,73.39,73.39,76.9,39.45,73.39,39.45,75.75,75.74,75.8,80.84,73.39,39.45,38.6,75.72,78.55,73.39,78.4,75.7
2024-01-20 21:00:00.000000 +00:00,70.42,70.42,75.61,70.42,70.42,75.33,37.12,70.42,37.12,80.08,74.68,77.88,81.26,70.42,37.12,37.12,70.42,77.72,70.42,72.9,73.86
2024-01-20 22:00:00.000000 +00:00,66.99,66.99,69.13,66.99,66.99,67.06,35.78,66.99,35.78,69.13,69.13,69.13,77.96,66.99,35.78,35.78,69.13,72.04,66.99,69.2,70.05
2024-01-20 23:00:00.000000 +00:00,61.48,61.48,68.67,59.7,59.7,65.37,34.78,59.7,34.78,70.35,66.83,69.07,74.99,59.7,34.78,34.78,62.5,66.87,61.48,64.18,65.03
2024-01-21 00:00:00.000000 +00:00,59.04,59.04,57.83,57.55,57.55,60.94,34.73,56.17,34.73,58.07,57.55,57.88,74.94,56.17,34.73,34.73,57.0,59.64,59.04,61.15,61.87
2024-01-21 01:00:00.000000 +00:00,56.46,56.46,55.15,55.15,55.15,54.88,34.64,38.57,34.64,55.15,55.15,55.15,73.45,38.57,34.64,34.64,55.15,55.82,56.46,55.5,58.77
2024-01-21 02:00:00.000000 +00:00,52.98,52.98,50.89,50.89,50.89,51.27,34.4,34.4,34.4,50.89,50.89,50.89,73.67,34.4,34.4,34.4,50.89,50.73,52.98,50.07,50.2
2024-01-21 03:00:00.000000 +00:00,50.06,50.06,51.37,48.51,48.51,46.26,34.28,34.28,34.28,48.61,48.51,48.91,74.36,34.28,34.28,34.28,48.31,47.05,50.06,46.48,44.48
2024-01-21 04:00:00.000000 +00:00,48.97,52.09,55.01,47.45,47.45,40.43,34.61,34.61,34.61,47.69,47.45,48.51,74.39,34.61,34.61,34.61,46.94,43.2,48.97,49.94,37.25
2024-01-21 05:00:00.000000 +00:00,46.99,52.42,54.29,45.53,45.53,39.62,34.3,34.3,34.3,45.87,45.53,46.81,75.97,34.3,34.3,34.3,45.0,41.9,46.99,48.99,36.38
2024-01-21 06:00:00.000000 +00:00,45.37,48.87,60.05,43.96,43.96,40.31,34.98,34.98,34.98,48.0,43.96,48.52,74.74,34.98,34.98,34.98,42.17,44.95,45.37,56.0,41.95
2024-01-21 07:00:00.000000 +00:00,53.0,53.0,63.12,51.36,51.36,44.51,34.83,34.83,34.83,53.45,51.36,54.23,74.41,34.83,34.83,34.83,51.0,48.18,53.0,55.56,41.94
2024-01-21 08:00:00.000000 +00:00,56.09,56.09,58.76,54.36,54.36,51.38,35.58,35.58,35.58,61.11,54.36,59.0,74.39,35.58,35.58,35.58,60.0,52.2,56.09,53.92,47.88
2024-01-21 09:00:00.000000 +00:00,57.2,57.2,54.64,46.06,46.06,64.08,36.88,36.88,36.88,65.23,46.06,58.64,74.36,36.88,36.88,36.88,59.09,59.18,57.2,51.06,43.15
2024-01-21 10:00:00.000000 +00:00,58.1,58.1,53.07,48.67,48.67,68.86,37.8,37.8,37.8,61.13,48.67,56.8,73.06,37.8,37.8,37.8,56.24,72.63,58.1,52.17,33.79
2024-01-21 11:00:00.000000 +00:00,58.31,58.31,46.95,38.48,38.48,69.56,37.31,37.31,37.31,66.0,38.48,56.36,69.28,37.31,37.31,37.31,59.9,87.09,58.31,46.0,34.18
2024-01-21 12:00:00.000000 +00:00,58.05,58.05,46.6,37.69,37.69,72.47,36.78,36.78,36.78,51.7,37.69,47.42,69.22,36.78,36.78,36.78,52.74,87.41,58.05,38.63,30.09
2024-01-21 13:00:00.000000 +00:00,58.02,58.02,54.35,44.3,44.3,71.31,37.04,37.04,37.04,55.84,44.3,52.67,73.11,37.04,37.04,37.04,55.84,86.37,58.02,43.97,28.53
2024-01-21 14:00:00.000000 +00:00,58.77,58.77,64.74,49.04,49.04,70.96,37.53,37.53,37.53,53.12,49.04,53.75,74.33,37.53,37.53,35.0,57.21,79.13,58.77,47.01,30.78
2024-01-21 15:00:00.000000 +00:00,59.96,59.96,78.68,49.83,49.83,69.44,37.41,48.63,37.41,54.79,49.83,56.89,75.8,48.63,37.41,35.04,55.53,81.55,59.96,64.11,46.09
2024-01-21 16:00:00.000000 +00:00,60.38,60.38,81.98,56.65,56.65,80.63,35.92,55.29,35.92,64.04,56.65,64.89,78.62,55.29,35.92,35.05,68.79,75.32,60.38,66.42,64.02
2024-01-21 17:00:00.000000 +00:00,61.49,61.49,86.0,61.45,61.45,93.8,35.53,59.97,35.53,81.42,61.45,77.19,78.66,59.97,35.53,35.02,82.0,96.63,61.49,72.09,66.22
2024-01-21 18:00:00.000000 +00:00,60.39,60.39,82.16,58.64,58.64,90.3,34.96,56.95,34.96,86.58,58.64,78.7,78.53,56.95,34.96,34.96,64.0,101.32,60.39,68.99,58.46
2024-01-21 19:00:00.000000 +00:00,57.98,57.98,78.67,51.5,51.5,75.62,34.67,35.06,34.67,82.51,51.5,73.91,78.2,35.06,34.67,34.67,60.2,83.15,57.98,65.5,55.69
2024-01-21 20:00:00.000000 +00:00,56.7,56.7,64.09,52.46,52.46,69.56,34.55,34.55,41.67,56.26,52.46,56.44,76.54,34.55,34.55,34.46,57.0,83.86,56.7,60.54,37.44
2024-01-21 21:00:00.000000 +00:00,56.06,56.06,63.84,50.39,50.39,67.7,34.83,34.83,40.99,69.78,50.39,63.75,77.4,34.83,34.83,29.94,54.26,85.55,56.06,56.01,37.44
2024-01-21 22:00:00.000000 +00:00,55.03,55.03,58.68,39.46,29.03,50.57,29.03,29.03,29.03,65.0,39.46,57.39,76.36,29.03,29.03,26.96,53.27,66.74,55.03,42.6,36.86
2024-01-21 23:00:00.000000 +00:00,50.35,53.78,51.35,36.66,27.3,47.91,27.3,27.3,27.3,40.66,36.66,40.66,73.17,27.3,27.3,27.3,44.08,53.69,50.35,37.78,4.89
2024-01-22 00:00:00.000000 +00:00,49.95,52.88,53.08,22.24,22.24,43.0,22.24,22.24,22.24,34.75,22.24,33.09,74.31,22.24,22.24,22.24,49.99,49.15,49.95,29.71,2.79
2024-01-22 01:00:00.000000 +00:00,46.02,52.49,53.07,18.62,18.62,37.39,18.62,18.62,18.62,29.55,18.62,28.34,74.35,18.62,18.62,18.62,45.0,41.97,46.02,19.96,0.7
2024-01-22 02:00:00.000000 +00:00,28.85,52.32,45.73,5.04,5.04,20.33,5.04,5.04,9.62,15.28,5.04,15.08,74.06,5.04,5.04,9.62,27.92,25.74,28.85,17.29,0.15
2024-01-22 03:00:00.000000 +00:00,18.6,52.19,53.0,5.06,5.06,14.26,5.06,5.06,7.9,12.04,5.06,13.34,72.04,5.06,5.06,7.9,18.0,17.9,18.6,19.08,2.75
2024-01-22 04:00:00.000000 +00:00,20.63,52.98,73.07,20.0,20.0,14.02,20.0,20.0,20.0,22.2,20.0,25.31,74.08,20.0,20.0,20.0,20.5,15.39,20.63,42.54,5.08
2024-01-22 05:00:00.000000 +00:00,48.88,52.98,83.96,40.5,40.5,36.46,26.05,26.05,26.05,45.32,40.5,49.01,77.65,26.05,26.05,26.05,42.27,34.38,48.88,66.1,39.54
2024-01-22 06:00:00.000000 +00:00,59.84,59.84,90.0,60.47,60.47,60.65,33.2,33.2,33.2,67.3,60.47,69.99,81.0,33.2,33.2,28.73,68.5,63.32,59.84,84.61,60.24
2024-01-22 07:00:00.000000 +00:00,62.97,62.97,88.92,66.48,66.48,76.54,33.08,33.08,33.08,90.1,66.48,85.22,81.75,33.08,33.08,33.08,130.0,78.06,62.97,81.41,60.98
2024-01-22 08:00:00.000000 +00:00,61.14,61.14,82.25,57.58,57.58,79.46,32.87,32.87,32.87,86.66,57.58,86.66,79.89,32.87,32.87,32.87,89.6,82.6,61.14,78.8,56.75
2024-01-22 09:00:00.000000 +00:00,62.92,62.92,78.95,61.55,61.55,82.97,31.69,31.69,31.69,74.3,61.55,71.08,80.52,31.69,31.69,31.69,74.34,87.8,62.92,67.39,58.63
2024-01-22 10:00:00.000000 +00:00,61.45,61.45,76.6,60.6,60.6,84.14,30.87,30.87,30.87,61.08,60.6,61.99,82.88,30.87,30.87,30.87,60.6,87.44,61.45,66.02,51.9
2024-01-22 11:00:00.000000 +00:00,59.82,59.82,61.99,56.92,56.92,82.97,30.6,30.6,31.24,57.24,56.92,57.67,82.95,30.6,30.6,30.6,57.01,85.04,59.82,62.08,46.79
2024-01-22 12:00:00.000000 +00:00,58.54,58.54,81.94,56.72,56.72,73.04,29.29,29.29,42.37,57.15,56.72,58.48,82.92,29.29,29.29,29.29,56.52,67.01,58.54,60.51,41.34
2024-01-22 13:00:00.000000 +00:00,60.09,60.09,78.95,58.23,58.23,71.87,28.58,28.58,43.21,59.41,58.23,61.06,82.3,28.58,28.58,28.58,58.55,65.98,60.09,63.83,40.57
2024-01-22 14:00:00.000000 +00:00,61.39,61.39,82.9,59.73,59.73,72.45,30.32,30.32,45.15,61.39,59.73,62.99,82.37,30.32,30.32,30.32,60.47,71.65,61.39,82.87,45.96
2024-01-22 15:00:00.000000 +00:00,61.78,61.78,85.08,59.99,59.99,73.27,31.62,31.62,46.24,64.73,59.99,66.07,82.26,31.62,31.62,31.62,67.0,71.83,61.78,82.88,62.05
2024-01-22 16:00:00.000000 +00:00,63.69,63.69,85.03,61.85,61.85,82.15,32.85,32.85,42.89,80.36,70.94,79.09,84.53,32.85,32.85,32.85,88.77,80.63,63.69,92.92,65.96
2024-01-22 17:00:00.000000 +00:00,62.85,62.85,85.13,61.03,61.03,98.51,32.44,32.44,42.03,95.47,77.35,89.87,84.37,32.44,32.44,32.44,110.3,96.24,62.85,92.1,67.89
2024-01-22 18:00:00.000000 +00:00,61.83,61.83,84.97,60.03,60.03,96.76,31.75,31.75,33.1,82.94,71.99,81.79,82.62,31.75,31.75,31.75,98.1,91.06,61.83,89.99,63.17
2024-01-22 19:00:00.000000 +00:00,61.38,61.38,84.27,59.6,59.6,81.8,31.41,31.41,31.41,68.49,66.65,70.09,78.84,31.41,31.41,31.41,67.43,82.79,61.38,83.89,58.19
2024-01-22 20:00:00.000000 +00:00,60.22,60.22,81.95,57.0,57.0,77.83,28.84,28.84,28.84,60.95,57.0,60.87,77.55,28.84,28.84,28.84,64.41,74.62,60.22,69.6,48.79
2024-01-22 21:00:00.000000 +00:00,57.56,57.56,81.92,55.89,26.07,75.72,26.07,26.07,26.07,57.19,55.89,58.76,77.86,26.07,26.07,26.07,56.22,68.5,57.56,66.1,42.64
2024-01-22 22:00:00.000000 +00:00,52.01,54.65,69.56,49.88,23.03,57.26,23.03,23.03,23.03,51.22,49.88,52.55,74.38,23.03,23.03,23.03,50.35,48.79,52.01,61.45,32.3
2024-01-22 23:00:00.000000 +00:00,17.4,54.59,55.09,16.23,15.84,45.73,15.84,15.84,18.45,18.05,16.23,20.45,71.06,15.84,15.84,18.45,16.84,41.8,17.4,52.77,35.19
2024-01-23 00:00:00.000000 +00:00,11.35,53.47,55.0,10.1,10.1,43.28,9.86,9.86,19.32,12.51,10.1,15.33,72.71,9.86,9.86,19.32,10.99,38.72,11.35,49.0,30.6
2024-01-23 01:00:00.000000 +00:00,10.33,53.41,59.9,9.37,9.37,41.99,9.14,9.14,19.67,11.58,9.37,14.55,72.7,9.14,9.14,19.67,10.0,39.1,10.33,42.49,22.93
2024-01-23 02:00:00.000000 +00:00,5.17,53.01,55.03,4.17,4.17,35.09,4.17,4.17,19.88,6.61,4.17,9.66,71.63,4.17,4.17,19.88,5.0,35.07,5.17,43.06,18.22
2024-01-23 03:00:00.000000 +00:00,25.0,52.98,59.9,10.22,10.22,35.79,10.22,10.22,19.68,12.27,10.22,15.14,71.64,10.22,10.22,19.68,10.84,37.23,25.0,49.0,15.27
2024-01-23 04:00:00.000000 +00:00,52.23,54.09,72.2,39.23,21.63,44.45,21.63,21.63,21.63,40.3,39.23,42.16,71.6,21.63,21.63,21.63,39.51,50.27,52.23,55.02,28.29
2024-01-23 05:00:00.000000 +00:00,58.99,58.99,88.93,58.99,25.73,61.99,25.73,25.73,25.73,63.03,59.76,65.55,75.94,25.73,25.73,25.73,61.51,66.16,58.99,75.5,49.9
2024-01-23 06:00:00.000000 +00:00,61.07,61.07,88.92,60.93,60.93,81.76,29.39,29.39,29.39,83.01,76.42,83.14,79.87,29.39,29.39,29.39,88.25,87.4,61.07,85.56,70.84
2024-01-23 07:00:00.000000 +00:00,63.75,63.75,90.99,61.9,61.9,96.73,33.62,33.62,33.62,90.63,69.82,86.5,82.97,33.62,33.62,33.62,115.8,97.42,63.75,87.8,81.78
2024-01-23 08:00:00.000000 +00:00,62.93,62.93,85.1,61.11,61.11,94.63,30.82,30.82,30.82,87.82,69.93,83.36,82.51,30.82,30.82,30.82,96.68,99.67,62.93,87.0,74.66
2024-01-23 09:00:00.000000 +00:00,61.76,61.76,75.96,59.97,59.97,90.42,29.92,29.92,29.92,90.68,59.97,81.0,79.03,29.92,29.92,29.92,80.9,86.77,61.76,79.62,73.63
2024-01-23 10:00:00.000000 +00:00,61.22,61.22,65.86,59.44,59.44,81.76,27.67,27.67,27.67,69.58,59.8,66.65,76.83,27.67,27.67,27.67,65.0,74.75,61.22,74.92,66.07
2024-01-23 11:00:00.000000 +00:00,60.91,60.91,61.19,59.14,41.58,77.32,26.58,26.58,26.58,63.11,59.14,61.91,76.25,26.58,26.58,26.58,64.13,73.59,60.91,69.01,63.2
2024-01-23 12:00:00.000000 +00:00,61.33,61.33,62.1,59.43,26.76,73.81,26.76,26.76,26.76,61.31,59.43,61.03,76.83,26.76,26.76,26.76,63.36,76.98,61.33,72.0,61.9
2024-01-23 13:00:00.000000 +00:00,63.62,63.62,73.0,61.9,42.91,72.52,26.73,26.73,30.6,66.08,62.7,65.61,75.92,26.73,26.73,26.73,70.02,72.37,63.62,70.4,68.07
2024-01-23 14:00:00.000000 +00:00,64.64,64.64,79.12,62.76,62.76,74.16,29.0,29.0,31.86,72.97,74.63,71.96,77.07,29.0,29.0,29.0,74.3,73.25,64.64,74.5,66.0
2024-01-23 15:00:00.000000 +00:00,66.29,66.29,83.52,66.29,66.29,74.86,29.08,64.95,43.93,71.52,78.95,66.62,77.99,64.95,29.08,29.08,77.19,75.12,66.29,79.64,74.38
2024-01-23 16:00:00.000000 +00:00,68.46,68.46,85.1,68.46,68.46,82.4,28.7,68.46,50.16,81.2,81.59,81.21,80.63,68.46,28.7,28.7,81.81,83.15,68.46,86.9,81.4
2024-01-23 17:00:00.000000 +00:00,66.78,66.78,87.0,66.78,66.78,90.18,29.01,66.78,51.65,85.19,84.51,85.89,80.22,66.78,29.01,29.01,84.89,93.49,66.78,85.73,80.58
2024-01-23 18:00:00.000000 +00:00,63.34,63.34,84.38,63.34,63.34,81.41,30.3,63.34,54.55,76.01,74.55,77.18,77.52,63.34,30.3,30.3,75.35,77.87,63.34,79.01,71.43
2024-01-23 19:00:00.000000 +00:00,60.46,60.46,80.8,60.46,60.46,78.37,32.75,60.46,54.61,65.02,61.95,66.64,77.02,60.46,32.75,32.75,65.0,74.18,60.46,76.08,68.44
2024-01-23 20:00:00.000000 +00:00,58.04,58.04,75.96,53.74,52.45,72.99,35.94,52.45,49.22,59.18,53.74,59.66,75.22,52.45,35.94,35.94,63.2,76.77,58.04,66.87,55.27
2024-01-23 21:00:00.000000 +00:00,52.92,55.17,75.29,45.36,40.82,67.26,40.82,40.82,42.67,49.44,45.36,49.92,75.23,40.82,40.82,40.82,53.4,76.1,52.92,63.35,45.41
2024-01-23 22:00:00.000000 +00:00,43.99,55.01,54.04,33.26,33.26,47.02,33.26,33.26,33.26,35.17,33.26,36.49,70.01,33.26,33.26,33.26,35.0,52.79,43.99,47.72,37.53
2024-01-23 23:00:00.000000 +00:00,38.23,48.98,49.9,3.05,28.61,27.82,28.61,28.61,28.61,7.03,3.05,10.74,75.62,28.61,28.61,28.61,4.85,15.89,38.23,40.3,10.84
2024-01-24 00:00:00.000000 +00:00,25.17,48.09,46.05,-0.03,25.17,21.74,25.17,25.17,25.17,4.49,-0.03,8.35,72.06,25.17,25.17,25.17,2.12,9.73,25.17,31.7,4.21
2024-01-24 01:00:00.000000 +00:00,20.64,47.72,49.9,0.0,20.64,17.54,20.64,20.64,20.64,2.58,-0.64,6.69,69.39,20.64,20.64,20.64,0.0,7.48,20.64,31.29,1.92
2024-01-24 02:00:00.000000 +00:00,18.82,47.02,46.03,-0.01,18.82,11.46,18.82,18.82,18.82,-1.54,-4.41,2.27,70.08,18.82,18.82,18.82,-3.89,4.9,18.82,28.4,1.36
2024-01-24 03:00:00.000000 +00:00,17.85,46.94,52.04,-0.02,17.85,12.86,17.85,17.85,18.61,-3.25,-4.84,0.2,68.99,17.85,17.85,18.61,-5.0,1.64,17.85,42.1,1.55
2024-01-24 04:00:00.000000 +00:00,19.55,48.93,52.59,-0.18,19.55,16.37,19.55,19.55,19.55,1.81,-0.18,5.43,72.05,19.55,19.55,19.55,0.0,9.61,19.55,56.01,16.09
2024-01-24 05:00:00.000000 +00:00,25.5,48.96,65.65,14.76,25.5,39.78,25.5,25.5,25.5,19.75,14.76,24.52,78.06,25.5,25.5,25.5,16.65,39.81,25.5,79.21,39.52
2024-01-24 06:00:00.000000 +00:00,49.44,49.44,79.17,42.09,38.73,66.05,38.73,38.73,38.73,54.63,42.09,55.41,82.75,38.73,38.73,37.16,67.5,62.15,49.44,86.49,57.29
2024-01-24 07:00:00.000000 +00:00,53.23,53.23,83.11,50.07,50.07,84.99,49.43,50.07,49.43,69.49,51.58,67.58,81.9,50.07,49.43,36.62,95.0,74.45,53.23,89.11,61.28
2024-01-24 08:00:00.000000 +00:00,53.88,53.88,79.99,49.54,49.54,83.12,49.54,49.54,49.54,67.86,50.76,65.89,81.48,49.54,49.54,36.3,93.33,74.34,53.88,86.0,65.37
2024-01-24 09:00:00.000000 +00:00,53.68,53.68,78.38,50.1,50.1,80.46,50.1,50.1,50.1,59.12,50.1,59.84,78.13,50.1,50.1,36.7,68.0,73.64,53.68,78.18,58.82
2024-01-24 10:00:00.000000 +00:00,53.19,53.19,78.02,50.78,50.76,74.93,50.76,50.76,50.76,53.98,50.78,56.65,76.97,50.76,50.76,36.35,52.21,68.52,53.19,74.3,54.37
2024-01-24 11:00:00.000000 +00:00,52.59,52.59,72.25,39.32,39.34,69.56,39.34,39.34,46.77,44.05,39.32,47.21,79.64,39.34,39.34,34.96,39.32,64.37,52.59,69.0,48.94
2024-01-24 12:00:00.000000 +00:00,52.38,52.38,72.96,36.44,37.34,69.67,37.34,37.34,48.39,40.69,36.44,44.3,79.9,37.34,37.34,36.3,38.3,65.23,52.38,69.36,45.83
2024-01-24 13:00:00.000000 +00:00,50.51,50.51,76.96,45.04,45.04,70.49,45.04,45.04,49.35,48.46,45.04,51.63,79.23,45.04,45.04,38.03,46.5,68.49,50.51,71.14,46.32
2024-01-24 14:00:00.000000 +00:00,51.54,51.54,77.62,49.95,49.95,71.31,49.95,49.95,49.95,60.32,49.95,60.5,79.37,49.95,49.95,38.24,68.43,73.35,51.54,74.63,51.42
2024-01-24 15:00:00.000000 +00:00,52.96,52.96,76.98,50.8,50.8,72.48,50.8,50.8,50.8,65.43,50.8,64.0,81.01,50.8,50.8,39.5,80.0,73.26,52.96,78.5,57.44
2024-01-24 16:00:00.000000 +00:00,55.41,55.41,80.1,54.21,54.21,82.41,54.21,54.21,54.21,74.61,54.21,71.09,82.93,54.21,54.21,40.19,98.0,79.49,55.41,82.56,67.58
2024-01-24 17:00:00.000000 +00:00,54.92,54.92,80.1,53.32,53.32,93.52,50.79,53.32,50.79,95.9,53.32,83.14,86.48,53.32,50.79,40.15,92.72,92.87,54.92,82.86,70.5
2024-01-24 18:00:00.000000 +00:00,51.81,51.81,75.76,50.09,50.09,92.94,49.48,50.09,49.48,98.72,50.09,83.46,84.91,50.09,49.48,39.89,100.1,92.57,51.81,80.32,64.64
2024-01-24 19:00:00.000000 +00:00,50.04,50.04,66.95,42.18,42.18,89.46,42.18,42.18,42.18,95.47,42.18,77.81,77.94,42.18,42.18,37.56,84.0,98.26,50.04,71.54,62.03
2024-01-24 20:00:00.000000 +00:00,50.12,50.12,56.69,40.04,40.04,82.65,40.04,40.04,40.04,83.42,40.04,68.8,76.01,40.04,40.04,37.56,81.99,92.38,50.12,61.21,52.87
2024-01-24 21:00:00.000000 +00:00,49.9,49.9,52.17,42.01,42.01,80.66,42.01,42.01,42.01,87.7,42.01,70.88,76.01,42.01,42.01,37.25,71.8,80.68,49.9,58.1,48.39
2024-01-24 22:00:00.000000 +00:00,47.52,48.57,50.0,38.53,38.53,74.7,38.53,38.53,38.53,92.64,38.53,73.14,75.6,38.53,38.53,36.11,81.8,79.45,47.52,48.0,39.63
2024-01-24 23:00:00.000000 +00:00,48.68,49.64,50.24,44.34,43.84,70.14,43.84,43.84,43.84,73.8,44.34,62.78,72.07,43.84,43.84,36.92,64.9,67.7,48.68,41.51,39.44
2024-01-25 00:00:00.000000 +00:00,46.66,49.26,49.72,45.06,43.97,70.96,43.97,43.97,43.97,68.31,45.06,59.64,72.17,43.97,43.97,37.6,56.1,76.55,46.66,35.57,34.55
2024-01-25 01:00:00.000000 +00:00,44.94,47.89,48.67,43.34,42.76,70.14,42.76,42.76,42.76,69.56,43.34,60.0,69.01,42.76,42.76,38.1,67.2,72.98,44.94,33.79,33.45
2024-01-25 02:00:00.000000 +00:00,48.66,48.66,48.16,44.92,43.85,70.14,43.85,43.85,43.85,61.26,44.92,55.36,68.62,43.85,43.85,38.89,75.0,70.35,48.66,35.58,35.7
2024-01-25 03:00:00.000000 +00:00,50.74,50.74,50.26,46.22,45.11,66.99,45.11,45.11,45.11,63.0,46.22,57.26,69.76,45.11,45.11,39.0,75.31,67.79,50.74,42.45,41.2
2024-01-25 04:00:00.000000 +00:00,53.13,53.13,58.03,52.38,51.01,67.69,51.01,51.01,51.01,68.44,52.38,63.29,76.04,51.01,51.01,41.08,75.9,64.35,53.13,56.34,55.66
2024-01-25 05:00:00.000000 +00:00,59.39,59.39,73.52,58.03,59.39,71.78,59.39,59.39,59.39,73.29,69.1,72.45,77.52,59.39,59.39,41.33,78.58,74.83,59.39,74.87,72.34
2024-01-25 06:00:00.000000 +00:00,66.05,66.05,86.54,66.05,66.05,81.83,66.05,66.05,66.05,84.41,77.65,83.5,85.51,66.05,66.05,43.8,92.1,86.67,66.05,87.6,86.56
2024-01-25 07:00:00.000000 +00:00,89.02,89.02,94.7,89.02,89.02,93.53,89.02,89.02,89.02,96.83,91.87,95.53,87.95,89.02,89.02,47.2,103.02,100.48,89.02,95.0,91.05
2024-01-25 08:00:00.000000 +00:00,85.25,85.25,87.97,85.25,85.25,92.47,85.25,85.25,85.25,90.61,87.97,89.84,87.87,85.25,85.25,47.29,94.0,96.64,85.25,91.15,90.96
2024-01-25 09:00:00.000000 +00:00,81.35,81.35,83.95,81.35,81.35,89.67,81.35,81.35,81.35,83.96,83.95,83.95,84.48,81.35,81.35,47.2,83.96,89.45,81.35,86.75,86.38
2024-01-25 10:00:00.000000 +00:00,76.22,76.22,78.66,76.22,76.22,81.37,76.22,76.22,76.22,78.66,78.66,78.66,82.57,76.22,76.22,47.2,78.66,79.97,76.22,82.29,82.74
2024-01-25 11:00:00.000000 +00:00,72.63,72.63,74.95,73.15,73.15,77.39,72.63,73.15,72.63,74.95,74.95,74.95,80.7,73.15,72.63,47.19,74.95,77.51,72.63,78.66,79.4
2024-01-25 12:00:00.000000 +00:00,75.44,75.44,77.3,75.99,75.99,75.76,75.44,75.99,75.44,73.01,77.86,69.76,82.01,75.99,75.44,46.42,76.55,75.07,75.44,79.53,80.32
2024-01-25 13:00:00.000000 +00:00,79.56,79.56,84.33,84.98,84.98,75.52,79.56,84.98,79.56,74.59,87.07,66.17,83.83,84.98,79.56,47.19,84.22,75.63,79.56,82.6,84.51
2024-01-25 14:00:00.000000 +00:00,89.1,89.1,89.28,92.07,92.07,78.33,68.95,92.07,68.95,74.78,93.91,61.85,88.14,92.07,68.95,46.95,88.61,77.07,89.1,89.7,90.86
2024-01-25 15:00:00.000000 +00:00,81.53,81.53,97.6,101.38,101.38,74.94,71.5,101.38,71.5,81.64,102.46,67.67,95.0,101.38,71.5,47.19,96.98,72.44,81.53,97.29,100.42
